Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
592,Kendall Wright\WrigKe01,2017,28,20-Jan,CHI,NFL,16,4,1,0,0,5
593,Oday Aboushi\AbouOd00,2017,26,5-141,SEA,NFL,8,8,1,0,0,4
594,Adrian Amos\AmosAd00,2017,24,5-142,CHI,NFL,13,10,1,0,0,4
595,Henry Anderson\AndeHe00,2017,26,Mar-93,IND,NFL,9,8,1,0,0,4
596,Robert Ayers\AyerRo99,2017,32,18-Jan,TAM,NFL,12,10,1,0,0,4
597,Vic Beasley\BeasVi00,2017,25,8-Jan,ATL,NFL,14,8,1,0,0,4
598,C.J. Beathard\BeatC.00,2017,24,3-104,SFO,NFL,7,5,1,0,0,4
599,Vonn Bell\BellVo00,2017,23,Feb-61,NOR,NFL,16,10,1,0,0,4
600,Antoine Bethea\BethAn20,2017,33,6-207,ARI,NFL,15,6,1,0,0,4
601,Evan Boehm\BoehEv00,2017,24,4-128,ARI,NFL,15,8,1,0,0,4
602,Alan Branch\BranAl99,2017,33,Feb-33,NWE,NFL,12,6,1,0,0,4
603,Cameron Brate\BratCa00,2017,26,,TAM,NFL,16,6,1,0,0,4
604,Matt Breida\BreiMa00,2017,22,,SFO,NFL,16,0,1,0,0,4
605,Anthony Brown\BrowAn02,2017,24,6-189,DAL,NFL,16,10,1,0,0,4
606,Jatavis Brown\BrowJa05,2017,23,5-175,LAC,NFL,16,5,1,0,0,4
607,James Burgess\BurgJa01,2017,23,,CLE,NFL,14,9,1,0,0,4
608,Jermon Bushrod\BushJe20,2017,33,4-125,MIA,NFL,10,10,1,0,0,4
609,Adam Butler\ButlAd00,2017,23,,NWE,NFL,16,6,1,0,0,4
610,Bryce Callahan\CallBr00,2017,26,,CHI,NFL,12,6,1,0,0,4
611,Marcus Cannon\CannMa00,2017,29,5-138,NWE,NFL,7,7,1,0,0,4
612,Adrian Clayborn\ClayAd00,2017,29,20-Jan,ATL,NFL,16,2,1,0,0,4
613,Ross Cockrell\CockRo00,2017,26,4-109,NYG,NFL,16,9,1,0,0,4
614,Brandon Coleman\ColeBr00,2017,25,,NOR,NFL,16,6,1,0,0,4
615,Kurt Coleman\ColeKu99,2017,29,7-244,CAR,NFL,12,12,1,0,0,4
616,Chris Conte\ContCh00,2017,28,Mar-93,TAM,NFL,16,14,1,0,0,4
617,Dalvin Cook\CookDa01,2017,22,Feb-41,MIN,NFL,4,4,1,0,0,4
618,Ken Crawley\CrawKe02,2017,24,,NOR,NFL,13,13,1,0,0,4
619,Ronald Darby\DarbRo00,2017,23,Feb-50,PHI,NFL,8,7,1,0,0,4
620,Orleans Darkwa\DarkOr00,2017,25,,NYG,NFL,15,11,1,0,0,4
621,Jesse Davis\DaviJe00,2017,26,,MIA,NFL,16,10,1,0,0,4
622,Taylor Decker\DeckTa00,2017,24,16-Jan,DET,NFL,8,8,1,0,0,4
623,Darqueze Dennard\DennDa00,2017,26,24-Jan,CIN,NFL,16,6,1,0,0,4
624,Ed Dickson\DickEd00,2017,30,Mar-70,CAR,NFL,16,12,1,0,0,4
625,Evan Dietrich-Smith\DietEv00,2017,31,,TAM,NFL,15,6,1,0,0,4
626,Josh Doctson\DoctJo00,2017,25,22-Jan,WAS,NFL,16,14,1,0,0,4
627,Brandon Dunn\DunnBr00,2017,25,,HOU,NFL,16,8,1,0,0,4
628,Austin Ekeler\EkelAu00,2017,22,,LAC,NFL,16,0,1,0,0,4
629,Cameron Fleming\FlemCa00,2017,25,4-140,NWE,NFL,12,6,1,0,0,4
630,Dee Ford\FordDe00,2017,26,23-Jan,KAN,NFL,6,6,1,0,0,4
631,Dante Fowler\FowlDa00,2017,23,3-Jan,JAX,NFL,16,0,1,0,0,4
632,Kendall Fuller\FullKe00,2017,22,Mar-84,WAS,NFL,16,6,1,0,0,4
633,Taylor Gabriel\GabrTa00,2017,26,,ATL,NFL,16,4,1,0,0,4
634,Wayne Gallman\GallWa00,2017,23,4-140,NYG,NFL,13,1,1,0,0,4
635,Pierre Garcon\GarcPi00,2017,31,6-205,SFO,NFL,8,8,1,0,0,4
636,Myles Garrett\GarrMy00,2017,22,1-Jan,CLE,NFL,11,9,1,0,0,4
637,William Gholston\GholWi00,2017,26,4-126,TAM,NFL,14,10,1,0,0,4
638,Marcus Gilchrist\GilcMa00,2017,29,Feb-50,HOU,NFL,16,13,1,0,0,4
639,Mike Gillislee\GillMi00,2017,27,5-164,NWE,NFL,9,2,1,0,0,4
640,Chris Godwin\GodwCh00,2017,21,Mar-84,TAM,NFL,16,2,1,0,0,4
641,Kenny Golladay\GollKe00,2017,24,Mar-96,DET,NFL,11,5,1,0,0,4
642,Jimmy Graham\GrahJi00,2017,31,Mar-95,SEA,NFL,16,13,1,1,0,4
643,Ryan Grant\GranRy01,2017,27,5-142,WAS,NFL,16,7,1,0,0,4
644,Shaquill Griffin\GrifSh00,2017,22,Mar-90,SEA,NFL,15,11,1,0,0,4
645,Joe Haden\HadeJo99,2017,28,7-Jan,PIT,NFL,11,11,1,0,0,4
646,Charles Harris\HarrCh03,2017,22,22-Jan,MIA,NFL,16,2,1,0,0,4
647,Shelby Harris\HarrSh00,2017,26,7-235,DEN,NFL,16,6,1,0,0,4
648,Joel Heath\HeatJo00,2017,24,,HOU,NFL,13,9,1,0,0,4
649,Willie Henry\HenrWi00,2017,23,4-132,BAL,NFL,14,3,1,0,0,4
650,Jordan Hicks\HickJo00,2017,25,Mar-84,PHI,NFL,7,7,1,0,0,4
651,Rashod Hill\HillRa01,2017,25,,MIN,NFL,11,7,1,0,0,4
652,Davon House\HousDa00,2017,28,4-131,GNB,NFL,12,12,1,0,0,4
653,Ramon Humber\HumbRa00,2017,30,,BUF,NFL,13,9,1,0,0,4
654,Allen Hurns\HurnAl01,2017,26,,JAX,NFL,10,8,1,0,0,4
655,David Irving\IrviDa00,2017,24,,DAL,NFL,8,8,1,0,0,4
656,Cory James\JameCo00,2017,24,6-194,OAK,NFL,10,9,1,0,0,4
657,Jesse James\JameJe00,2017,23,5-160,PIT,NFL,16,14,1,0,0,4
658,Janoris Jenkins\JenkJa03,2017,29,Feb-39,NYG,NFL,9,8,1,0,0,4
659,Charles Johnson\JohnCh98,2017,31,Mar-83,CAR,NFL,12,11,1,0,0,4
660,Adam Jones\JonePa20,2017,34,6-Jan,CIN,NFL,9,9,1,0,0,4
661,Brett Kern\KernBr20,2017,31,,TEN,NFL,16,0,1,1,0,4
662,Derrick Kindred\KindDe00,2017,24,4-129,CLE,NFL,14,10,1,0,0,4
663,George Kittle\KittGe00,2017,24,5-146,SFO,NFL,15,7,1,0,0,4
664,Nick Kwiatkoski\KwiaNi00,2017,24,4-113,CHI,NFL,11,6,1,0,0,4
665,Shawn Lauvao\LauvSh20,2017,30,Mar-92,WAS,NFL,9,9,1,0,0,4
666,Nevin Lawson\LawsNe00,2017,26,4-133,DET,NFL,15,15,1,0,0,4
667,Shaq Lawson\LawsSh00,2017,23,19-Jan,BUF,NFL,11,10,1,0,0,4
668,Ronald Leary\LearRo00,2017,28,,DEN,NFL,11,11,1,0,0,4
669,Shane Lechler\LechSh20,2017,41,5-142,HOU,NFL,16,0,1,0,0,4
670,Kyle Long\LongKy00,2017,29,20-Jan,CHI,NFL,10,9,1,0,0,4
671,Wil Lutz\LutzWi00,2017,23,,NOR,NFL,16,0,1,0,0,4
672,Marlon Mack\MackMa00,2017,21,4-143,IND,NFL,14,0,1,0,0,4
673,Jeremy Maclin\MaclJe00,2017,29,19-Jan,BAL,NFL,12,12,1,0,0,4
674,Josh Martin\MartJo02,2017,26,,NYJ,NFL,14,9,1,0,0,4
675,Josh Mauro\MaurJo00,2017,26,,ARI,NFL,13,7,1,0,0,4
676,Robert McClain\McClRo98,2017,29,7-249,TAM,NFL,14,9,1,0,0,4
677,Justin McCray\McCrJu00,2017,25,,GNB,NFL,13,8,1,0,0,4
678,Pernell McPhee\McPhPe00,2017,29,5-165,CHI,NFL,13,5,1,0,0,4
679,Matt Milano\MilaMa00,2017,23,5-163,BUF,NFL,16,5,1,0,0,4
680,Barkevious Mingo\MingBa00,2017,27,6-Jan,IND,NFL,16,6,1,0,0,4
681,Mike Mitchell\MitcMi99,2017,30,Feb-47,PIT,NFL,13,12,1,0,0,4
682,Ty Montgomery\MontTy01,2017,24,Mar-94,GNB,NFL,8,5,1,0,0,4
683,Alfred Morris\MorrAl00,2017,29,6-173,DAL,NFL,14,5,1,0,0,4
684,Mitch Morse\MorsMi00,2017,25,Feb-49,KAN,NFL,7,7,1,0,0,4
685,JJ Nelson\NelsJJ00,2017,25,5-159,ARI,NFL,16,5,1,0,0,4
686,Emmanuel Ogbah\OgbaEm00,2017,24,Feb-32,CLE,NFL,10,10,1,0,0,4
687,David Onyemata\OnyeDa00,2017,25,4-120,NOR,NFL,16,6,1,0,0,4
688,Nate Orchard\OrchNa00,2017,24,Feb-51,CLE,NFL,16,1,1,0,0,4
689,Cody Parkey\ParkCo03,2017,25,,MIA,NFL,16,0,1,0,0,4
690,Julius Peppers\PeppJu99,2017,37,2-Jan,CAR,NFL,16,5,1,0,0,4
691,Adrian Peterson\PeteAd01,2017,32,7-Jan,2TM,NFL,10,7,1,0,0,4
692,Darius Philon\PhilDa01,2017,23,6-192,LAC,NFL,16,4,1,0,0,4
693,Olsen Pierre\PierOl00,2017,26,,ARI,NFL,14,7,1,0,0,4
694,Matt Prater\PratMa20,2017,33,,DET,NFL,16,0,1,0,0,4
695,Eric Reid\ReidEr00,2017,26,18-Jan,SFO,NFL,13,12,1,0,0,4
696,Jalen Richard\RichJa01,2017,24,,OAK,NFL,16,1,1,0,0,4
697,Seth Roberts\RobeSe00,2017,26,,OAK,NFL,15,7,1,0,0,4
698,Rashard Robinson\RobiRa00,2017,22,4-133,2TM,NFL,14,8,1,0,0,4
699,Chase Roullier\RoulCh00,2017,24,6-199,WAS,NFL,13,7,1,0,0,4
700,Emmanuel Sanders\SandEm00,2017,30,Mar-82,DEN,NFL,12,11,1,0,0,4
701,Orlando Scandrick\ScanOr99,2017,30,5-143,DAL,NFL,11,11,1,0,0,4
702,Andrew Sendejo\SendAn00,2017,30,,MIN,NFL,13,13,1,0,0,4
703,Richard Sherman\SherRi00,2017,29,5-154,SEA,NFL,9,9,1,0,0,4
704,Trevor Siemian\SiemTr00,2017,26,7-250,DEN,NFL,11,10,1,0,0,4
705,John Simon\SimoJo01,2017,27,4-129,IND,NFL,9,9,1,0,0,4
706,Pat Sims\SimsPa99,2017,32,Mar-77,CIN,NFL,14,8,1,0,0,4
707,Andre Smith\SmitAn23,2017,30,6-Jan,CIN,NFL,13,8,1,0,0,4
708,Jaylon Smith\SmitJa05,2017,22,Feb-34,DAL,NFL,16,6,1,0,0,4
709,Rod Smith\SmitRo06,2017,25,,DAL,NFL,15,1,1,0,0,4
710,Torrey Smith\SmitTo02,2017,28,Feb-58,PHI,NFL,16,14,1,0,0,4
711,Daniel Sorensen\SoreDa01,2017,27,,KAN,NFL,15,14,1,0,0,4
712,Martrell Spaight\SpaiMa00,2017,24,5-141,WAS,NFL,15,6,1,0,0,4
713,Earl Watford\WatfEa00,2017,27,4-116,ARI,NFL,10,9,1,0,0,4
714,Kayvon Webster\WebsKa00,2017,26,Mar-90,LAR,NFL,11,11,1,0,0,4
715,Michael Wilhoite\WilhMi00,2017,31,,SEA,NFL,14,9,1,0,0,4
716,Tramon Williams\WillTr99,2017,34,,ARI,NFL,13,9,1,0,0,4
717,Damien Wilson\WilsDa02,2017,24,4-127,DAL,NFL,16,9,1,0,0,4
718,Paul Worrilow\WorrPa00,2017,27,,DET,NFL,13,8,1,0,0,4
719,Vadal Alexander\AlexVa00,2017,23,7-234,OAK,NFL,15,4,1,0,0,3
720,Beau Allen\AlleBe00,2017,26,7-224,PHI,NFL,15,3,1,0,0,3
721,Chase Allen\AlleCh02,2017,24,,MIA,NFL,16,4,1,0,0,3
722,Stephen Anderson\AndeSt01,2017,24,,HOU,NFL,15,5,1,0,0,3
723,Eli Apple\ApplEl00,2017,22,10-Jan,NYG,NFL,11,7,1,0,0,3
724,Tavon Austin\AustTa00,2017,27,8-Jan,LAR,NFL,16,9,1,0,0,3
725,Denico Autry\AutrDe00,2017,27,,OAK,NFL,16,3,1,0,0,3
726,Chidobe Awuzie\AwuzCh00,2017,22,Feb-60,DAL,NFL,10,6,1,0,0,3
727,Peyton Barber\BarbPe01,2017,23,,TAM,NFL,16,4,1,0,0,3
728,Derek Barnett\BarnDe01,2017,21,14-Jan,PHI,NFL,15,0,1,0,0,3
729,Zane Beadles\BeadZa20,2017,31,Feb-45,SFO,NFL,16,5,1,0,0,3
730,Cole Beasley\BeasCo00,2017,28,,DAL,NFL,15,4,1,0,0,3
731,Josh Bellamy\BellJo02,2017,28,,CHI,NFL,15,7,1,0,0,3
732,Caleb Benenoch\BeneCa00,2017,23,5-148,TAM,NFL,13,5,1,0,0,3
733,Martellus Bennett\BennMa00,2017,30,Feb-61,2TM,NFL,9,7,1,0,0,3
734,Justin Bethel\BethJu00,2017,27,6-177,ARI,NFL,16,6,1,0,0,3
735,Andrew Billings\BillAn00,2017,22,4-122,CIN,NFL,15,7,1,0,0,3
736,Briean Boddy-Calhoun\BoddBr01,2017,24,,CLE,NFL,13,7,1,0,0,3
737,Devontae Booker\BookDe00,2017,25,4-136,DEN,NFL,13,0,1,0,0,3
738,Tyvon Branch\BranTy99,2017,31,4-100,ARI,NFL,9,9,1,0,0,3
739,Ahmad Brooks\BrooAh21,2017,33,Mar-00,GNB,NFL,12,5,1,0,0,3
740,Jaron Brown\BrowJa03,2017,27,,ARI,NFL,16,8,1,0,0,3
741,Bryan Bulaga\BulaBr20,2017,28,23-Jan,GNB,NFL,5,5,1,0,0,3
742,Jonathan Bullard\BullJo00,2017,24,Mar-72,CHI,NFL,16,3,1,0,0,3
743,Randy Bullock\BullRa00,2017,28,5-161,CIN,NFL,15,0,1,0,0,3
744,Morgan Burnett\BurnMo99,2017,28,Mar-71,GNB,NFL,12,12,1,0,0,3
745,Brice Butler\ButlBr00,2017,27,7-209,DAL,NFL,13,0,1,0,0,3
746,Michael Campanaro\CampMi02,2017,26,7-218,BAL,NFL,13,0,1,0,0,3
747,Tank Carradine\CarrCo00,2017,27,Feb-40,SFO,NFL,8,7,1,0,0,3
748,Jonathan Casillas\CasiJo99,2017,30,,NYG,NFL,8,8,1,0,0,3
749,Chandler Catanzaro\CataCh00,2017,26,,NYJ,NFL,16,0,1,0,0,3
750,Garrett Celek\CeleGa00,2017,29,,SFO,NFL,16,13,1,0,0,3
751,Kam Chancellor\ChanKa99,2017,29,5-133,SEA,NFL,9,9,1,0,0,3
752,Chris Clark\ClarCh21,2017,32,,HOU,NFL,10,8,1,0,0,3
753,Le'Raven Clark\ClarLe01,2017,24,Mar-82,IND,NFL,15,5,1,0,0,3
754,Corey Clement\ClemCo00,2017,23,,PHI,NFL,16,0,1,0,0,3
755,Justin Coleman\ColeJu01,2017,24,,SEA,NFL,16,5,1,0,0,3
756,Jamie Collins\CollJa00,2017,28,Feb-52,CLE,NFL,6,6,1,0,0,3
757,Britton Colquitt\ColqBr00,2017,32,,CLE,NFL,16,0,1,0,0,3
758,Johnathan Cyprien\CyprJo00,2017,27,Feb-33,TEN,NFL,10,10,1,0,0,3
759,Marcell Dareus\DareMa00,2017,27,3-Jan,2TM,NFL,14,4,1,0,0,3
760,Corey Davis\DaviCo03,2017,22,5-Jan,TEN,NFL,11,9,1,0,0,3
761,Mike Davis\DaviMi01,2017,24,4-126,SEA,NFL,6,6,1,0,0,3
762,Quinton Dial\DialQu00,2017,27,5-157,GNB,NFL,13,2,1,0,0,3
763,Quandre Diggs\DiggQu00,2017,24,6-200,DET,NFL,16,11,1,0,0,3
764,Rasul Douglas\DougRa00,2017,22,Mar-99,PHI,NFL,14,5,1,0,0,3
765,Kony Ealy\EalyKo00,2017,26,Feb-60,NYJ,NFL,15,4,1,0,0,3
766,Lac Edwards\EdwaLa01,2017,25,7-235,NYJ,NFL,16,0,1,0,0,3
767,Andre Ellington\ElliAn00,2017,28,6-187,2TM,NFL,12,2,1,0,0,3
768,Bruce Ellington\ElliBr00,2017,26,4-106,HOU,NFL,11,6,1,0,0,3
769,Jake Elliott\ElliJa03,2017,22,5-153,PHI,NFL,15,0,1,0,0,3
770,Cameron Erving\ErviCa00,2017,25,19-Jan,KAN,NFL,13,4,1,0,0,3
771,Jordan Evans\EvanJo01,2017,22,6-193,CIN,NFL,15,4,1,0,0,3
772,Justin Evans\EvanJu00,2017,22,Feb-50,TAM,NFL,14,9,1,0,0,3
773,Deshazor Everett\EverDe01,2017,25,,WAS,NFL,14,8,1,0,0,3
774,Gerald Everett\EverGe00,2017,23,Feb-44,LAR,NFL,16,2,1,0,0,3
775,Terrence Fede\FedeTe00,2017,26,7-234,MIA,NFL,16,0,1,0,0,3
776,Clayton Fejedelem\FejeCl00,2017,24,7-245,CIN,NFL,16,5,1,0,0,3
777,B.J. Finney\FinnB.01,2017,26,,PIT,NFL,14,4,1,0,0,3
778,Jake Fisher\FishJa00,2017,24,Feb-53,CIN,NFL,8,7,1,0,0,3
779,Ryan Fitzpatrick\FitzRy00,2017,35,7-250,TAM,NFL,6,3,1,0,0,3
780,Coby Fleener\FleeCo00,2017,29,Feb-34,NOR,NFL,11,0,1,0,0,3
781,Marquis Flowers\FlowMa00,2017,25,6-212,NWE,NFL,16,2,1,0,0,3
782,Kai Forbath\ForbKa00,2017,30,,MIN,NFL,16,0,1,0,0,3
783,D'Onta Foreman\ForeDO00,2017,21,Mar-89,HOU,NFL,10,1,1,0,0,3
784,Mason Foster\FostMa00,2017,28,Mar-84,WAS,NFL,5,4,1,0,0,3
785,Will Fuller\FullWi01,2017,23,21-Jan,HOU,NFL,10,10,1,0,0,3
786,E.J. Gaines\GainE.00,2017,25,6-188,BUF,NFL,11,11,1,0,0,3
787,Junior Galette\GaleJu00,2017,29,,WAS,NFL,16,0,1,0,0,3
788,Ben Garland\GarlBe00,2017,29,,ATL,NFL,16,3,1,0,0,3
789,Antonio Gates\GateAn00,2017,37,,LAC,NFL,16,4,1,0,0,3
790,Marcus Gilbert\GilbMa00,2017,29,Feb-63,PIT,NFL,7,7,1,0,0,3
791,Davon Godchaux\GodcDa00,2017,23,5-178,MIA,NFL,15,5,1,0,0,3
792,Najee Goode\GoodNa00,2017,28,5-140,PHI,NFL,16,3,1,0,0,3
793,B.J. Goodson\GoodB.00,2017,24,4-109,NYG,NFL,7,7,1,0,0,3
794,Chaz Green\GreeCh02,2017,25,Mar-91,DAL,NFL,14,4,1,0,0,3
795,Rodney Gunter\GuntRo00,2017,25,4-116,ARI,NFL,16,3,1,0,0,3
796,Duron Harmon\HarmDu00,2017,26,Mar-91,NWE,NFL,16,3,1,0,0,3
797,Clark Harris\HarrCl20,2017,33,7-243,CIN,NFL,16,0,1,1,0,3
798,David Harris\HarrDa99,2017,33,Feb-47,NWE,NFL,10,6,1,0,0,3
799,Bobby Hart\HartBo00,2017,23,7-226,NYG,NFL,10,7,1,0,0,3
800,Johnny Hekker\HekkJo00,2017,27,,LAR,NFL,16,0,1,1,1,3
801,Tyler Higbee\HigbTy00,2017,24,4-110,LAR,NFL,16,16,1,0,0,3
802,Dont'a Hightower\HighDo01,2017,27,25-Jan,NWE,NFL,5,5,1,0,0,3
803,Mike Hilton\HiltMi01,2017,23,,PIT,NFL,16,4,1,0,0,3
804,Johnny Holton\HoltJo00,2017,26,,OAK,NFL,16,1,1,0,0,3
805,O.J. Howard\HowaO.00,2017,23,19-Jan,TAM,NFL,14,14,1,0,0,3
806,Marlon Humphrey\HumpMa00,2017,21,16-Jan,BAL,NFL,16,5,1,0,0,3
807,Margus Hunt\HuntMa00,2017,30,Feb-53,IND,NFL,16,5,1,0,0,3
808,Dontrelle Inman\InmaDo00,2017,28,,2TM,NFL,12,7,1,0,0,3
809,William Jackson\JackWi02,2017,25,24-Jan,CIN,NFL,15,5,1,0,0,3
810,Ja'Wuan James\JameJa01,2017,25,19-Jan,MIA,NFL,8,8,1,0,0,3
811,Austin Johnson\JohnAu01,2017,23,Feb-43,TEN,NFL,16,3,1,0,0,3
812,Aaron Jones\JoneAa00,2017,23,5-182,GNB,NFL,12,4,1,0,0,3
813,Colin Jones\JoneCo01,2017,30,6-190,CAR,NFL,16,7,1,0,0,3
814,Jonathan Jones\JoneJo03,2017,24,,NWE,NFL,16,4,1,0,0,3
815,Josh Jones\JoneJo06,2017,23,Feb-61,GNB,NFL,16,7,1,0,0,3
816,T.J. Jones\JoneT.00,2017,25,6-189,DET,NFL,14,6,1,0,0,3
817,Zay Jones\JoneZa00,2017,22,Feb-37,BUF,NFL,15,10,1,0,0,3
818,Kyle Juszczyk\JuszKy00,2017,26,4-130,SFO,NFL,14,10,1,1,0,3
819,Ryan Kalil\KaliRy20,2017,32,Feb-59,CAR,NFL,6,6,1,0,0,3
820,Ted Karras\KarrTe00,2017,24,6-221,NWE,NFL,16,2,1,0,0,3
821,Drew Kaser\KaseDr00,2017,24,6-179,LAC,NFL,16,0,1,0,0,3
822,Ryan Kelly\KellRy00,2017,24,18-Jan,IND,NFL,7,7,1,0,0,3
823,Desmond King\KingDe01,2017,23,5-151,LAC,NFL,16,4,1,0,0,3
824,Marquette King\KingMa00,2017,29,,OAK,NFL,16,0,1,0,0,3
825,Arie Kouandjio\KouaAr00,2017,25,4-112,WAS,NFL,8,6,1,0,0,3
826,Tyler Kroft\KrofTy00,2017,25,Mar-85,CIN,NFL,16,16,1,0,0,3
827,Josh Lambo\LambJo00,2017,27,,JAX,NFL,10,0,1,0,0,3
828,Ted Larsen\LarsTe20,2017,30,6-205,MIA,NFL,8,8,1,0,0,3
829,Andy Lee\LeexAn20,2017,35,6-188,ARI,NFL,16,0,1,0,0,3
830,Eric Lee\LeexEr00,2017,23,,NWE,NFL,6,5,1,0,0,3
831,Marquel Lee\LeexMa01,2017,22,5-168,OAK,NFL,13,6,1,0,0,3
832,Jourdan Lewis\LewiJo01,2017,22,Mar-92,DAL,NFL,15,7,1,0,0,3
833,Marcedes Lewis\LewiMa00,2017,33,28-Jan,JAX,NFL,16,16,1,0,0,3
834,Roger Lewis\LewiRo03,2017,24,,NYG,NFL,15,8,1,0,0,3
835,Cory Littleton\LittCo01,2017,24,,LAR,NFL,16,4,1,0,0,3
836,Chris Long\LongCh99,2017,32,2-Jan,PHI,NFL,16,1,1,0,0,3
837,Spencer Long\LongSp00,2017,27,Mar-78,WAS,NFL,7,6,1,0,0,3
838,Greg Mancz\MancGr00,2017,25,,HOU,NFL,10,7,1,0,0,3
839,Cassius Marsh\MarsCa00,2017,25,4-108,2TM,NFL,15,1,1,0,0,3
840,Doug Martin\MartDo00,2017,28,31-Jan,TAM,NFL,11,8,1,0,0,3
841,Jordan Matthews\MattJo00,2017,25,Feb-42,BUF,NFL,10,7,1,0,0,3
842,Byron Maxwell\MaxwBy00,2017,29,6-173,2TM,NFL,9,8,1,0,0,3
843,Bobby McCain\McCaBo01,2017,24,5-145,MIA,NFL,16,7,1,0,0,3
844,T.J. McDonald\McDoTJ00,2017,26,Mar-71,MIA,NFL,8,8,1,0,0,3
845,Bradley McDougald\McDoBr01,2017,27,,SEA,NFL,16,9,1,0,0,3
846,Connor McGovern\McGoCo00,2017,24,5-144,DEN,NFL,15,5,1,0,0,3
847,Elijah McGuire\McGuEl00,2017,23,6-188,NYJ,NFL,16,2,1,0,0,3
848,J.D. McKissic\McKiJ.00,2017,24,,SEA,NFL,13,1,1,0,0,3
849,Jake McQuaide\McQuJa00,2017,30,,LAR,NFL,16,0,1,1,0,3
850,Rashaan Melvin\MelvRa00,2017,28,,IND,NFL,10,10,1,0,0,3
851,Kevin Minter\MintKe00,2017,27,Feb-45,CIN,NFL,9,7,1,0,0,3
852,Terrance Mitchell\MitcTe00,2017,25,7-254,KAN,NFL,15,9,1,0,0,3
853,Donte Moncrief\MoncDo00,2017,24,Mar-90,IND,NFL,12,8,1,0,0,3
854,Nicholas Morrow\MorrNi00,2017,22,,OAK,NFL,16,5,1,0,0,3
855,Thomas Morstead\MorsTh00,2017,31,5-164,NOR,NFL,16,0,1,0,0,3
856,Calvin Munson\MunsCa00,2017,23,,NYG,NFL,14,5,1,0,0,3
857,Terence Newman\NewmTe20,2017,39,5-Jan,MIN,NFL,16,7,1,0,0,3
858,Montae Nicholson\NichMo00,2017,22,4-123,WAS,NFL,8,6,1,0,0,3
859,Ty Nsekhe\NsekTy00,2017,32,,WAS,NFL,11,5,1,0,0,3
860,Pat O'Donnell\ODonPa00,2017,26,6-191,CHI,NFL,16,0,1,0,0,3
861,Nick O'Leary\OLeaNi00,2017,25,6-194,BUF,NFL,15,5,1,0,0,3
862,Rees Odhiambo\OdhiRe00,2017,25,Mar-97,SEA,NFL,7,7,1,0,0,3
863,Will Parks\ParkWi01,2017,23,6-219,DEN,NFL,16,5,1,0,0,3
864,Cordarrelle Patterson\PattCo00,2017,26,29-Jan,OAK,NFL,16,2,1,0,0,3
865,Mike Pennel\PennMi00,2017,26,,NYJ,NFL,16,3,1,0,0,3
866,Denzel Perryman\PerrDe00,2017,25,Feb-48,LAC,NFL,7,6,1,0,0,3
867,Jason Peters\PeteJa21,2017,35,,PHI,NFL,7,7,1,0,0,3
868,Adrian Phillips\PhilAd00,2017,25,,LAC,NFL,15,4,1,0,0,3
869,Justin Pugh\PughJu00,2017,27,19-Jan,NYG,NFL,8,8,1,0,0,3
870,Brent Qvale\QvalBr01,2017,26,,NYJ,NFL,16,6,1,0,0,3
871,Shane Ray\RayxSh00,2017,24,23-Jan,DEN,NFL,8,7,1,0,0,3
872,Haason Reddick\ReddHa00,2017,23,13-Jan,ARI,NFL,16,3,1,0,0,3
873,Jordan Richards\RichJo00,2017,24,Feb-64,NWE,NFL,16,5,1,0,0,3
874,Duke Riley\RileDu00,2017,23,Mar-75,ATL,NFL,12,6,1,0,0,3
875,Nickell Robey-Coleman\RobeNi00,2017,25,,LAR,NFL,15,4,1,0,0,3
876,Corey Robinson\RobiCo00,2017,25,7-240,DET,NFL,8,5,1,0,0,3
877,Greg Robinson\RobiGr01,2017,25,2-Jan,DET,NFL,6,6,1,0,0,3
878,Bradley Roby\RobyBr00,2017,25,31-Jan,DEN,NFL,16,4,1,0,0,3
879,Chester Rogers\RogeCh02,2017,23,,IND,NFL,11,4,1,0,0,3
880,Ryan Russell\RussRy00,2017,25,5-163,TAM,NFL,14,6,1,0,0,3
881,Tom Savage\SavaTo00,2017,27,4-135,HOU,NFL,8,7,1,0,0,3
882,Michael Schofield\SchoMi00,2017,27,Mar-95,LAC,NFL,15,5,1,0,0,3
883,Da'Norris Searcy\SearDa00,2017,29,4-100,TEN,NFL,16,6,1,0,0,3
884,Austin Seferian-Jenkins\SefeAu00,2017,25,Feb-38,NYJ,NFL,13,10,1,0,0,3
885,Tyler Shatley\ShatTy00,2017,26,,JAX,NFL,16,4,1,0,0,3
886,Kelvin Sheppard\ShepKe00,2017,29,Mar-68,NYG,NFL,7,6,1,0,0,3
887,Jeremiah Sirles\SirlJe00,2017,26,,MIN,NFL,14,4,1,0,0,3
888,Matt Slauson\SlauMa20,2017,31,6-193,LAC,NFL,7,7,1,0,0,3
889,Tanzel Smart\SmarTa00,2017,23,6-189,LAR,NFL,16,4,1,0,0,3
890,Ryan Smith\SmitRy00,2017,24,4-108,TAM,NFL,15,10,1,0,0,3
891,Sean Smith\SmitSe99,2017,30,Feb-61,OAK,NFL,14,8,1,0,0,3
892,Za'Darius Smith\SmitZa00,2017,25,4-122,BAL,NFL,14,4,1,0,0,3
893,Jason Spriggs\SpriJa00,2017,23,Feb-48,GNB,NFL,7,5,1,0,0,3
