Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
604,Eli Apple\ApplEl00,2016,21,1-10,NYG,NFL,14,11,1,0,0,4
605,Tavon Austin\AustTa00,2016,26,1-8,LAR,NFL,15,15,1,0,0,4
606,Denico Autry\AutrDe00,2016,26,,OAK,NFL,16,7,1,0,0,4
607,Dan Bailey\BailDa00,2016,28,,DAL,NFL,16,0,1,0,0,4
608,Gary Barnidge\BarnGa01,2016,31,5-141,CLE,NFL,16,16,1,0,0,4
609,Vonn Bell\BellVo00,2016,22,2-61,NOR,NFL,16,14,1,0,0,4
610,Briean Boddy-Calhoun\BoddBr01,2016,23,,CLE,NFL,14,7,1,0,0,4
611,Anthony Brown\BrowAn02,2016,23,6-189,DAL,NFL,16,10,1,0,0,4
612,Jatavis Brown\BrowJa05,2016,22,5-175,SDG,NFL,12,7,1,0,0,4
613,John Brown\BrowJo02,2016,26,3-91,ARI,NFL,15,6,1,0,0,4
614,Darius Butler\ButlDa99,2016,30,2-41,IND,NFL,12,7,1,0,0,4
615,De'Vondre Campbell\CampDe00,2016,23,4-115,ATL,NFL,11,10,1,0,0,4
616,Anthony Chickillo\ChicAn00,2016,24,6-212,PIT,NFL,15,7,1,0,0,4
617,Ryan Clady\CladRy20,2016,30,1-12,NYJ,NFL,9,8,1,0,0,4
618,Adrian Clayborn\ClayAd00,2016,28,1-20,ATL,NFL,13,7,1,0,0,4
619,Sammie Coates\CoatSa00,2016,23,3-87,PIT,NFL,14,5,1,0,0,4
620,Jared Cook\CookJa02,2016,29,3-89,GNB,NFL,10,5,1,0,0,4
621,Christian Covington\CoviCh00,2016,23,6-216,HOU,NFL,16,5,1,0,0,4
622,Perrish Cox\CoxxPe99,2016,29,5-137,TEN,NFL,11,9,1,0,0,4
623,Victor Cruz\CruzVi00,2016,30,,NYG,NFL,15,12,1,0,0,4
624,Ronald Darby\DarbRo00,2016,22,2-50,BUF,NFL,14,14,1,0,0,4
625,Sean Davis\DaviSe00,2016,23,2-58,PIT,NFL,16,9,1,0,0,4
626,Phil Dawson\dawsophi01,2016,41,,SFO,NFL,16,0,1,0,0,4
627,Quinton Dial\DialQu00,2016,26,5-157,SFO,NFL,14,11,1,0,0,4
628,Spencer Drango\DranSp00,2016,24,5-168,CLE,NFL,16,9,1,0,0,4
629,Kony Ealy\EalyKo00,2016,25,2-60,CAR,NFL,16,6,1,0,0,4
630,C.J. Fiedorowicz\FiedC.00,2016,25,3-65,HOU,NFL,15,15,1,0,0,4
631,Cameron Fleming\FlemCa00,2016,24,4-140,NWE,NFL,16,5,1,0,0,4
632,Michael Floyd\FloyMi00,2016,27,1-13,2TM,NFL,15,8,1,0,0,4
633,E.J. Gaines\GainE.00,2016,24,6-188,LAR,NFL,11,10,1,0,0,4
634,William Gay\GayxWi99,2016,31,5-170,PIT,NFL,16,9,1,0,0,4
635,Mike Gillislee\GillMi00,2016,26,5-164,BUF,NFL,15,1,1,0,0,4
636,Markus Golden\GoldMa00,2016,25,2-58,ARI,NFL,16,3,1,0,0,4
637,Robert Golden\GoldRo00,2016,26,,PIT,NFL,13,7,1,0,0,4
638,Marquise Goodwin\GoodMa00,2016,26,3-78,BUF,NFL,15,9,1,0,0,4
639,Ryan Groy\GroyRy00,2016,26,,BUF,NFL,16,7,1,0,0,4
640,Ladarius Gunter\GuntLa00,2016,24,,GNB,NFL,16,15,1,0,0,4
641,Todd Gurley\GurlTo01,2016,22,1-10,LAR,NFL,16,16,1,0,0,4
642,Chris Hairston\HairCh00,2016,27,4-122,SDG,NFL,15,5,1,0,0,4
643,Derrick Henry\HenrDe00,2016,22,2-45,TEN,NFL,15,2,1,0,0,4
644,Hunter Henry\HenrHu00,2016,22,2-35,SDG,NFL,15,10,1,0,0,4
645,Cameron Heyward\HeywCa01,2016,27,1-31,PIT,NFL,7,7,1,0,0,4
646,Wes Horton\HortWe00,2016,27,,CAR,NFL,11,10,1,0,0,4
647,Brian Hoyer\HoyeBr00,2016,31,,CHI,NFL,6,5,1,0,0,4
648,Danielle Hunter\HuntDa01,2016,22,3-88,MIN,NFL,16,0,1,0,0,4
649,Micah Hyde\HydeMi00,2016,26,5-159,GNB,NFL,16,11,1,0,0,4
650,Chris Ivory\IvorCh00,2016,28,,JAX,NFL,11,1,1,0,0,4
651,Edwin Jackson\JackEd00,2016,25,,IND,NFL,16,8,1,0,0,4
652,Sebastian Janikowski\janikseb01,2016,38,1-17,OAK,NFL,16,0,1,0,0,4
653,Ricky Jean-Francois\JeanRi99,2016,30,7-244,WAS,NFL,16,7,1,0,0,4
654,Cam Johnson\JohnCa01,2016,26,7-237,CLE,NFL,12,9,1,0,0,4
655,Jason Jones\JoneJa99,2016,30,2-54,MIA,NFL,14,5,1,0,0,4
656,Matt Jones\JoneMa04,2016,23,3-95,WAS,NFL,7,7,1,0,0,4
657,Harold Jones-Quartey\JoneHa02,2016,23,,CHI,NFL,16,12,1,0,0,4
658,Johnathan Joseph\JoseJo20,2016,32,1-24,HOU,NFL,13,11,1,0,0,4
659,Karl Joseph\JoseKa00,2016,23,1-14,OAK,NFL,12,9,1,0,0,4
660,Jermaine Kearse\KearJe01,2016,26,,SEA,NFL,16,15,1,0,0,4
661,Mychal Kendricks\KendMy00,2016,26,2-46,PHI,NFL,15,8,1,0,0,4
662,Marquette King\KingMa00,2016,28,,OAK,NFL,16,0,1,0,0,4
663,Cyrus Kouandjio\KouaCy00,2016,23,2-44,BUF,NFL,12,5,1,0,0,4
664,Nick Kwiatkoski\KwiaNi00,2016,23,4-113,CHI,NFL,14,7,1,0,0,4
665,Jeremy Lane\LaneJe00,2016,26,6-172,SEA,NFL,16,9,1,0,0,4
666,Cre'von LeBlanc\LeBlCr01,2016,22,,CHI,NFL,13,9,1,0,0,4
667,Darron Lee\LeexDa00,2016,22,1-20,NYJ,NFL,13,9,1,0,0,4
668,Doug Martin\MartDo00,2016,27,1-31,TAM,NFL,8,8,1,0,0,4
669,Tyrann Mathieu\MathTy00,2016,24,3-69,ARI,NFL,10,10,1,0,0,4
670,Clay Matthews\MattCl99,2016,30,1-26,GNB,NFL,12,9,1,0,0,4
671,Rey Maualuga\MauaRe99,2016,29,2-38,CIN,NFL,14,6,1,0,0,4
672,Benson Mayowa\MayoBe00,2016,25,,DAL,NFL,13,6,1,0,0,4
673,Bobby McCain\McCaBo01,2016,23,5-145,MIA,NFL,16,8,1,0,0,4
674,Brice McCain\McCaBr99,2016,30,6-188,TEN,NFL,16,10,1,0,0,4
675,Shea McClellin\McClSh00,2016,27,1-19,NWE,NFL,14,4,1,0,0,4
676,Stacy McGee\McGeSt01,2016,26,6-205,OAK,NFL,9,9,1,0,0,4
677,Brandon McManus\McMaBr01,2016,25,,DEN,NFL,16,0,1,0,0,4
678,Rashaan Melvin\MelvRa00,2016,27,,IND,NFL,15,9,1,0,0,4
679,Malcolm Mitchell\MitcMa01,2016,24,4-112,NWE,NFL,14,6,1,0,0,4
680,Sio Moore\MoorSi00,2016,26,3-66,3TM,NFL,9,7,1,0,0,4
681,Sterling Moore\MoorSt00,2016,26,,NOR,NFL,13,12,1,0,0,4
682,Jason Myers\MyerJa00,2016,25,,JAX,NFL,16,0,1,0,0,4
683,Keanu Neal\NealKe01,2016,21,1-17,ATL,NFL,14,14,1,0,0,4
684,Corey Nelson\NelsCo00,2016,24,7-242,DEN,NFL,16,6,1,0,0,4
685,Terence Newman\NewmTe20,2016,38,1-5,MIN,NFL,15,10,1,0,0,4
686,Ty Nsekhe\NsekTy00,2016,31,,WAS,NFL,16,4,1,0,0,4
687,Paul Perkins\PerkPa00,2016,22,5-149,NYG,NFL,14,1,1,0,0,4
688,Brian Poole\PoolBr01,2016,24,,ATL,NFL,16,9,1,0,0,4
689,Matt Prater\PratMa20,2016,32,,DET,NFL,16,0,1,1,0,4
690,Justin Pugh\PughJu00,2016,26,1-19,NYG,NFL,11,11,1,0,0,4
691,Robert Quinn\QuinRo00,2016,26,1-14,LAR,NFL,9,8,1,0,0,4
692,D.J. Reader\ReadD.00,2016,22,5-166,HOU,NFL,16,7,1,0,0,4
693,Eric Reid\ReidEr00,2016,25,1-18,SFO,NFL,10,10,1,0,0,4
694,Perry Riley\RilePe00,2016,28,4-103,OAK,NFL,11,11,1,0,0,4
695,Andre Roberts\RobeAn00,2016,28,3-88,DET,NFL,16,1,1,0,0,4
696,Elandon Roberts\RobeEl00,2016,22,6-214,NWE,NFL,13,5,1,0,0,4
697,Aldrick Robinson\RobiAl00,2016,28,6-178,ATL,NFL,16,1,1,0,0,4
698,Keenan Robinson\RobiKe01,2016,27,4-119,NYG,NFL,16,6,1,0,0,4
699,Jacquizz Rodgers\RodgJa00,2016,26,5-145,TAM,NFL,10,5,1,0,0,4
700,Rodger Saffold\SaffRo20,2016,28,2-33,LAR,NFL,15,15,1,0,0,4
701,Orlando Scandrick\ScanOr99,2016,29,5-143,DAL,NFL,12,10,1,0,0,4
702,Jimmy Smith\SmitJi03,2016,28,1-27,BAL,NFL,11,11,1,0,0,4
703,Sean Spence\SpenSe00,2016,26,3-86,TEN,NFL,15,6,1,0,0,4
704,Nathan Stupar\StupNa01,2016,28,7-230,NOR,NFL,16,6,1,0,0,4
705,Keith Tandy\TandKe00,2016,27,6-174,TAM,NFL,16,5,1,0,0,4
706,Michael Thomas\ThomMi02,2016,26,,MIA,NFL,16,8,1,0,0,4
707,Korey Toomer\ToomKo00,2016,28,5-154,SDG,NFL,13,8,1,0,0,4
708,J.C. Tretter\TretJC00,2016,25,4-122,GNB,NFL,7,7,1,0,0,4
709,Danny Trevathan\TrevDa00,2016,26,6-188,CHI,NFL,9,8,1,0,0,4
710,Mitch Unrein\UnreMi00,2016,29,,CHI,NFL,13,9,1,0,0,4
711,Kenny Vaccaro\VaccKe00,2016,25,1-15,NOR,NFL,11,11,1,0,0,4
712,Jared Veldheer\VeldJa20,2016,29,3-69,ARI,NFL,8,8,1,0,0,4
713,Tyrunn Walker\WalkTy00,2016,26,,DET,NFL,15,8,1,0,0,4
714,Jimmie Ward\WardJi01,2016,25,1-30,SFO,NFL,11,10,1,0,0,4
715,DeMarcus Ware\WareDe99,2016,34,1-11,DEN,NFL,10,8,1,0,0,4
716,Adolphus Washington\WashAd00,2016,22,3-80,BUF,NFL,15,11,1,0,0,4
717,DeAndre Washington\WashDe00,2016,23,5-143,OAK,NFL,14,2,1,0,0,4
718,Sammy Watkins\WatkSa00,2016,23,1-4,BUF,NFL,8,8,1,0,0,4
719,Trae Waynes\WaynTr00,2016,24,1-11,MIN,NFL,15,8,1,0,0,4
720,Charcandrick West\WestCh01,2016,25,,KAN,NFL,15,2,1,0,0,4
721,John Wetzel\WetzJo00,2016,25,,ARI,NFL,16,8,1,0,0,4
722,Dan Williams\WillDa99,2016,29,1-26,OAK,NFL,16,11,1,0,0,4
723,Al Woods\WoodAl99,2016,29,4-123,TEN,NFL,12,7,1,0,0,4
724,Kendall Wright\WrigKe01,2016,27,1-20,TEN,NFL,11,4,1,0,0,4
725,Shareece Wright\WrigSh00,2016,29,3-89,BAL,NFL,12,9,1,0,0,4
726,Zach Zenner\ZennZa00,2016,25,,DET,NFL,14,4,1,0,0,4
727,Greg Zuerlein\ZuerGr00,2016,29,6-171,LAR,NFL,16,0,1,0,0,4
728,Sam Acho\AchoSa00,2016,28,4-103,CHI,NFL,16,6,1,0,0,3
729,Jahleel Addae\AddaJa00,2016,26,,SDG,NFL,8,8,1,0,0,3
730,Mario Addison\AddiMa00,2016,29,,CAR,NFL,14,1,1,0,0,3
731,Nelson Agholor\AghoNe00,2016,23,1-20,PHI,NFL,15,14,1,0,0,3
732,Beau Allen\AlleBe00,2016,25,7-224,PHI,NFL,16,3,1,0,0,3
733,C.J. Anderson\AndeC.00,2016,25,,DEN,NFL,7,7,1,0,0,3
734,Jonathan Babineaux\BabiJo20,2016,35,2-59,ATL,NFL,16,6,1,0,0,3
735,Alvin Bailey\BailAl01,2016,25,,CLE,NFL,14,5,1,0,0,3
736,Justin Bethel\BethJu00,2016,26,6-177,ARI,NFL,16,3,1,0,0,3
737,Will Blackmon\BlacWi20,2016,32,4-115,WAS,NFL,15,6,1,0,0,3
738,Alfred Blue\BlueAl00,2016,25,6-181,HOU,NFL,14,2,1,0,0,3
739,Chris Boswell\BoswCh00,2016,25,,PIT,NFL,15,0,1,0,0,3
740,Rex Burkhead\BurkRe00,2016,26,6-190,CIN,NFL,16,1,1,0,0,3
741,Trey Burton\BurtTr01,2016,25,,PHI,NFL,15,4,1,0,0,3
742,Rafael Bush\BushRa00,2016,29,,DET,NFL,16,4,1,0,0,3
743,Donald Butler\ButlDo99,2016,28,3-79,MIA,NFL,14,5,1,0,0,3
744,Kevin Byard\ByarKe01,2016,23,3-64,TEN,NFL,16,7,1,0,0,3
745,Josh Bynes\ByneJo00,2016,27,,DET,NFL,9,8,1,0,0,3
746,Travaris Cadet\CadeTr00,2016,27,,NOR,NFL,15,1,1,0,0,3
747,Bryce Callahan\CallBr00,2016,25,,CHI,NFL,11,10,1,0,0,3
748,Ibraheim Campbell\CampIb00,2016,24,4-115,CLE,NFL,14,8,1,0,0,3
749,Garrett Celek\CeleGa00,2016,28,,SFO,NFL,16,6,1,0,0,3
750,Morris Claiborne\ClaiMo00,2016,26,1-6,DAL,NFL,7,7,1,0,0,3
751,Kenny Clark\ClarKe01,2016,21,1-27,GNB,NFL,16,2,1,0,0,3
752,Corey Coleman\ColeCo00,2016,22,1-15,CLE,NFL,10,10,1,0,0,3
753,Morgan Cox\CoxxMo00,2016,30,,BAL,NFL,16,0,1,1,0,3
754,Mason Crosby\CrosMa20,2016,32,6-193,GNB,NFL,16,0,1,0,0,3
755,Marcell Dareus\DareMa00,2016,26,1-3,BUF,NFL,8,7,1,0,0,3
756,Kenneth Dixon\DixoKe00,2016,22,4-134,BAL,NFL,12,0,1,0,0,3
757,Glenn Dorsey\DorsGl99,2016,31,1-5,SFO,NFL,12,7,1,0,0,3
758,Leger Douzable\DouzLe00,2016,30,,BUF,NFL,16,5,1,0,0,3
759,Shaun Draughn\DrauSh00,2016,29,,SFO,NFL,16,1,1,0,0,3
760,Vlad Ducasse\DucaVl20,2016,29,2-61,BAL,NFL,10,8,1,0,0,3
761,Nick Easton\EastNi00,2016,24,,MIN,NFL,11,5,1,0,0,3
762,Tyler Eifert\EifeTy00,2016,26,1-21,CIN,NFL,8,2,1,0,0,3
763,Dannell Ellerbe\ElleDa99,2016,31,,NOR,NFL,9,8,1,0,0,3
764,Justin Ellis\ElliJu01,2016,26,4-107,OAK,NFL,16,4,1,0,0,3
765,Nick Folk\FolkNi20,2016,32,6-178,NYJ,NFL,16,0,1,0,0,3
766,Devin Funchess\FuncDe00,2016,22,2-41,CAR,NFL,15,7,1,0,0,3
767,Graham Gano\GanoGr44,2016,29,,CAR,NFL,16,0,1,0,0,3
768,Clayton Geathers\GeatCl00,2016,24,4-109,IND,NFL,9,9,1,0,0,3
769,Stephen Gostkowski\GostSt20,2016,32,4-118,NWE,NFL,16,0,1,0,0,3
770,Ladarius Green\GreeLa00,2016,26,4-110,PIT,NFL,6,2,1,0,0,3
771,Dorial Green-Beckham\GreeDo00,2016,23,2-40,PHI,NFL,15,7,1,0,0,3
772,Jermaine Gresham\GresJe00,2016,28,1-21,ARI,NFL,16,14,1,0,0,3
773,Michael Griffin\GrifMi99,2016,31,1-19,CAR,NFL,13,6,1,0,0,3
774,Robert Griffin\GrifRo01,2016,26,1-2,CLE,NFL,5,5,1,0,0,3
775,Ryan Griffin\GrifRy00,2016,26,6-201,HOU,NFL,16,5,1,0,0,3
776,Tamba Hali\HaliTa20,2016,33,1-20,KAN,NFL,16,2,1,0,0,3
777,Jonotthan Harrison\HarrJo03,2016,25,,IND,NFL,13,4,1,0,0,3
778,Joel Heath\HeatJo00,2016,23,,HOU,NFL,12,6,1,0,0,3
779,Johnny Hekker\HekkJo00,2016,26,,LAR,NFL,16,0,1,1,1,3
780,Neville Hewitt\HewiNe00,2016,23,,MIA,NFL,16,5,1,0,0,3
781,Austin Hooper\HoopAu00,2016,22,3-81,ATL,NFL,14,3,1,0,0,3
782,Justin Houston\HousJu00,2016,27,3-70,KAN,NFL,5,5,1,0,0,3
783,Jaye Howard\HowaJa00,2016,28,4-114,KAN,NFL,8,5,1,0,0,3
784,Chris Hubbard\HubbCh00,2016,25,,PIT,NFL,15,4,1,0,0,3
785,Kevin Huber\HubeKe20,2016,31,5-142,CIN,NFL,16,0,1,0,0,3
786,Allen Hurns\HurnAl01,2016,25,,JAX,NFL,11,11,1,0,0,3
787,Kerry Hyder\HydeKe01,2016,25,,DET,NFL,16,2,1,0,0,3
788,Duke Ihenacho\IhenDu00,2016,27,,WAS,NFL,15,10,1,0,0,3
789,David Irving\IrviDa00,2016,23,,DAL,NFL,15,2,1,0,0,3
790,Tyson Jackson\JackTy98,2016,30,1-3,ATL,NFL,16,7,1,0,0,3
791,Cory James\JameCo00,2016,23,6-194,OAK,NFL,16,5,1,0,0,3
792,Jesse James\JameJe00,2016,22,5-160,PIT,NFL,16,13,1,0,0,3
793,Jelani Jenkins\JenkJe00,2016,24,4-104,MIA,NFL,9,7,1,0,0,3
794,Lane Johnson\JohnLa01,2016,26,1-4,PHI,NFL,6,6,1,0,0,3
795,Rashad Johnson\JohnRa98,2016,30,3-95,TEN,NFL,14,7,1,0,0,3
796,Wesley Johnson\JohnWe00,2016,25,5-173,NYJ,NFL,16,8,1,0,0,3
797,Arthur Jones\JoneAr22,2016,30,5-157,IND,NFL,8,8,1,0,0,3
798,Chris Jones\JoneCh04,2016,26,6-198,2TM,NFL,13,6,1,0,0,3
799,Datone Jones\JoneDa03,2016,26,1-26,GNB,NFL,15,4,1,0,0,3
800,Lamarcus Joyner\JoynLa00,2016,26,2-41,LAR,NFL,14,8,1,0,0,3
801,Ryan Kalil\KaliRy20,2016,31,2-59,CAR,NFL,8,8,1,0,0,3
802,Drew Kaser\KaseDr00,2016,23,6-179,SDG,NFL,16,0,1,0,0,3
803,Case Keenum\KeenCa00,2016,28,,LAR,NFL,10,9,1,0,0,3
804,Dennis Kelly\KellDe00,2016,26,5-153,TEN,NFL,16,6,1,0,0,3
805,Lance Kendricks\KendLa00,2016,28,2-47,LAR,NFL,16,16,1,0,0,3
806,Zach Kerr\KerrZa00,2016,26,,IND,NFL,12,4,1,0,0,3
807,Cody Kessler\KessCo00,2016,23,3-93,CLE,NFL,9,8,1,0,0,3
808,A.J. Klein\KleiAJ00,2016,25,5-148,CAR,NFL,15,7,1,0,0,3
809,Eddie Lacy\LacyEd00,2016,26,2-61,GNB,NFL,5,5,1,0,0,3
810,DaVonte Lambert\LambDa01,2016,22,,TAM,NFL,11,5,1,0,0,3
811,Kendall Langford\LangKe98,2016,30,3-66,IND,NFL,7,7,1,0,0,3
812,Ted Larsen\LarsTe20,2016,29,6-205,CHI,NFL,16,8,1,0,0,3
813,Shane Lechler\LechSh20,2016,40,5-142,HOU,NFL,16,0,1,0,0,3
814,Alex Lewis\LewiAl01,2016,24,4-130,BAL,NFL,10,8,1,0,0,3
815,Dion Lewis\LewiDi00,2016,26,5-149,NWE,NFL,7,5,1,0,0,3
816,Kyle Long\LongKy00,2016,28,1-20,CHI,NFL,8,8,1,0,0,3
817,Wil Lutz\LutzWi00,2016,22,,NOR,NFL,16,0,1,0,0,3
818,Craig Mager\MageCr00,2016,24,3-83,SDG,NFL,11,8,1,0,0,3
819,Nick Mangold\MangNi20,2016,32,1-29,NYJ,NFL,8,8,1,0,0,3
820,Sam Martin\MartSa01,2016,26,5-165,DET,NFL,16,0,1,0,0,3
821,Ricardo Mathews\MathRi99,2016,29,7-238,PIT,NFL,16,5,1,0,0,3
822,Pat McAfee\McAfPa44,2016,29,7-222,IND,NFL,16,0,1,1,0,3
823,Robert McClain\McClRo98,2016,28,7-249,2TM,NFL,14,6,1,0,0,3
824,Vance McDonald\McDoVa00,2016,26,2-55,SFO,NFL,11,11,1,0,0,3
825,Jake McQuaide\McQuJa00,2016,29,,LAR,NFL,16,0,1,1,0,3
826,Roy Miller\MillRo99,2016,29,3-81,JAX,NFL,6,6,1,0,0,3
827,Zach Miller\MillZa02,2016,32,6-180,CHI,NFL,10,8,1,0,0,3
828,Arthur Moats\MoatAr00,2016,28,6-178,PIT,NFL,16,5,1,0,0,3
829,Donte Moncrief\MoncDo00,2016,23,3-90,IND,NFL,9,7,1,0,0,3
830,Corey Moore\MoorCo00,2016,23,,HOU,NFL,16,8,1,0,0,3
831,Antonio Morrison\MorrAn01,2016,22,4-125,IND,NFL,16,4,1,0,0,3
832,Thomas Morstead\MorsTh00,2016,30,5-164,NOR,NFL,16,0,1,0,0,3
833,Captain Munnerlyn\MunnCa99,2016,28,7-216,MIN,NFL,15,9,1,0,0,3
834,Marshall Newhouse\NewhMa20,2016,28,5-169,NYG,NFL,10,6,1,0,0,3
835,Derek Newton\NewtDe00,2016,29,7-214,HOU,NFL,6,6,1,0,0,3
836,Brad Nortman\NortBr00,2016,27,6-207,JAX,NFL,16,0,1,0,0,3
837,Nick Novak\novaknic01,2016,35,,HOU,NFL,16,0,1,0,0,3
838,Rakeem Nunez-Roches\NuneRa00,2016,23,6-217,KAN,NFL,11,5,1,0,0,3
839,Jared Odrick\OdriJa99,2016,29,1-28,JAX,NFL,6,6,1,0,0,3
840,Romeo Okwara\OkwaRo01,2016,21,,NYG,NFL,16,4,1,0,0,3
841,Patrick Omameh\OmamPa00,2016,27,,JAX,NFL,10,7,1,0,0,3
842,Quinton Patton\PattQu00,2016,26,4-128,SFO,NFL,14,14,1,0,0,3
843,Spencer Paysinger\PaysSp00,2016,28,,MIA,NFL,15,3,1,0,0,3
844,Breshad Perriman\PerrBr02,2016,23,1-26,BAL,NFL,16,1,1,0,0,3
845,Jerraud Powers\PoweJe99,2016,29,3-92,BAL,NFL,13,6,1,0,0,3
846,C.J. Prosise\ProsC.00,2016,22,3-90,SEA,NFL,6,2,1,0,0,3
847,Mike Purcell\PurcMi00,2016,25,,SFO,NFL,15,5,1,0,0,3
848,Brian Quick\QuicBr00,2016,27,2-33,LAR,NFL,16,8,1,0,0,3
849,Damarious Randall\RandDa00,2016,24,1-30,GNB,NFL,10,9,1,0,0,3
850,Thomas Rawls\RawlTh00,2016,23,,SEA,NFL,9,7,1,0,0,3
851,Brooks Reed\ReedBr00,2016,29,2-42,ATL,NFL,15,7,1,0,0,3
852,Jarran Reed\ReedJa02,2016,24,2-49,SEA,NFL,15,6,1,0,0,3
853,Hassan Ridgeway\RidgHa00,2016,22,4-116,IND,NFL,16,5,1,0,0,3
854,Seth Roberts\RobeSe00,2016,25,,OAK,NFL,16,6,1,0,0,3
855,A'Shawn Robinson\RobiAS00,2016,21,2-46,DET,NFL,16,5,1,0,0,3
856,Corey Robinson\RobiCo00,2016,24,7-240,DET,NFL,14,3,1,0,0,3
857,Rashard Robinson\RobiRa00,2016,21,4-133,SFO,NFL,14,6,1,0,0,3
858,Bradley Roby\RobyBr00,2016,24,1-31,DEN,NFL,16,4,1,0,0,3
859,Richard Rodgers\RodgRi00,2016,24,3-98,GNB,NFL,16,6,1,0,0,3
860,Chester Rogers\RogeCh02,2016,22,,IND,NFL,14,2,1,0,0,3
861,Quinten Rollins\RollQu00,2016,24,2-62,GNB,NFL,13,10,1,0,0,3
862,Eric Rowe\RoweEr00,2016,24,2-47,NWE,NFL,9,7,1,0,0,3
863,Eddie Royal\RoyaEd00,2016,30,2-42,CHI,NFL,9,1,1,0,0,3
864,Cairo Santos\SantCa01,2016,25,,KAN,NFL,16,0,1,0,0,3
865,Russell Shepard\ShepRu00,2016,26,,TAM,NFL,14,4,1,0,0,3
866,Marcus Sherels\SherMa20,2016,29,,MIN,NFL,11,0,1,0,0,3
867,John Simon\SimoJo01,2016,26,4-129,HOU,NFL,11,5,1,0,0,3
868,Wendell Smallwood\SmalWe00,2016,22,5-153,PHI,NFL,13,3,1,0,0,3
869,Za'Darius Smith\SmitZa00,2016,24,4-122,BAL,NFL,13,4,1,0,0,3
870,Daniel Sorensen\SoreDa01,2016,26,,KAN,NFL,16,1,1,0,0,3
871,Akeem Spence\SpenAk00,2016,25,4-100,TAM,NFL,16,4,1,0,0,3
872,Noah Spence\SpenNo00,2016,22,2-39,TAM,NFL,16,3,1,0,0,3
873,Jason Spriggs\SpriJa00,2016,22,2-48,GNB,NFL,16,2,1,0,0,3
874,Damion Square\SquaDa00,2016,27,,SDG,NFL,11,7,1,0,0,3
875,Daimion Stafford\StafDa00,2016,25,7-248,TEN,NFL,15,6,1,0,0,3
876,Anthony Steen\SteeAn00,2016,26,,MIA,NFL,15,7,1,0,0,3
877,Caleb Sturgis\SturCa00,2016,27,5-166,PHI,NFL,16,0,1,0,0,3
878,Will Sutton\SuttWi00,2016,25,3-82,CHI,NFL,8,6,1,0,0,3
879,Erik Swoope\SwooEr00,2016,24,,IND,NFL,16,4,1,0,0,3
880,Jaquiski Tartt\TartJa00,2016,24,2-46,SFO,NFL,15,6,1,0,0,3
881,Steven Terrell\TerrSt00,2016,26,,SEA,NFL,16,5,1,0,0,3
882,Khyri Thornton\ThorKh00,2016,27,3-85,DET,NFL,13,6,1,0,0,3
883,Andrew Tiller\TillAn01,2016,27,6-179,SFO,NFL,15,7,1,0,0,3
884,Levine Toilolo\ToilLe00,2016,25,4-133,ATL,NFL,16,11,1,0,0,3
885,Desmond Trufant\TrufDe00,2016,26,1-22,ATL,NFL,9,9,1,0,0,3
886,Robert Turbin\TurbRo00,2016,27,4-106,IND,NFL,15,0,1,0,0,3
887,Will Tye\TyexWi00,2016,25,,NYG,NFL,16,10,1,0,0,3
888,Courtney Upshaw\UpshCo00,2016,27,2-35,ATL,NFL,13,5,1,0,0,3
889,Kraig Urbik\UrbiKr20,2016,31,3-79,MIA,NFL,16,6,1,0,0,3
890,Halapoulivaati Vaitai\VaitHa00,2016,23,5-164,PHI,NFL,7,6,1,0,0,3
891,Vincent Valentine\ValeVi00,2016,22,3-96,NWE,NFL,13,2,1,0,0,3
892,Clive Walford\WalfCl00,2016,25,3-68,OAK,NFL,15,8,1,0,0,3
893,Menelik Watson\WatsMe00,2016,28,2-42,OAK,NFL,10,5,1,0,0,3
894,B.W. Webb\WebbBW00,2016,26,4-114,NOR,NFL,14,8,1,0,0,3
895,Ethan Westbrooks\WestEt00,2016,26,,LAR,NFL,16,2,1,0,0,3
896,Donte Whitner\WhitDo20,2016,31,1-8,WAS,NFL,11,9,1,0,0,3
897,Fozzy Whittaker\WhitFo00,2016,27,,CAR,NFL,16,0,1,0,0,3
898,Cody Wichmann\WichCo00,2016,24,6-215,LAR,NFL,12,11,1,0,0,3
899,Michael Wilhoite\WilhMi00,2016,30,,SFO,NFL,16,6,1,0,0,3
900,Damien Williams\WillDa05,2016,24,,MIA,NFL,15,0,1,0,0,3
901,DeAngelo Williams\WillDe02,2016,33,1-27,PIT,NFL,9,4,1,0,0,3
902,Mario Williams\WillMa22,2016,31,1-1,MIA,NFL,13,5,1,0,0,3
903,Tramon Williams\WillTr99,2016,33,,CLE,NFL,12,7,1,0,0,3
904,Vince Williams\WillVi01,2016,27,6-206,PIT,NFL,16,4,1,0,0,3
905,Albert Wilson\WilsAl02,2016,24,,KAN,NFL,16,5,1,0,0,3
906,Damien Wilson\WilsDa02,2016,23,4-127,DAL,NFL,16,6,1,0,0,3
907,Brad Wing\WingBr00,2016,25,,NYG,NFL,16,0,1,0,0,3
908,Stefen Wisniewski\WisnSt01,2016,27,2-48,PHI,NFL,16,6,1,0,0,3
909,Kamar Aiken\AikeKa00,2016,27,,BAL,NFL,16,6,1,0,0,2
910,Vadal Alexander\AlexVa00,2016,22,7-234,OAK,NFL,9,5,1,0,0,2
