Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
607,Dan Bailey\BailDa00,2019,31,,MIN,NFL,16,0,1,0,0,4
608,Peyton Barber\BarbPe01,2019,25,,TAM,NFL,16,7,1,0,0,4
609,Michael Bennett\BennMi99,2019,34,,2TM,NFL,15,1,1,0,0,4
610,Ja'Whaun Bentley\BentJa00,2019,23,5-143,NWE,NFL,16,2,1,0,0,4
611,Vince Biegel\BiegVi00,2019,26,4-108,MIA,NFL,15,10,1,0,0,4
612,Evan Boehm\BoehEv00,2019,26,4-128,MIA,NFL,13,8,1,0,0,4
613,Kendrick Bourne\BourKe00,2019,24,,SFO,NFL,16,0,1,0,0,4
614,Nick Boyle\BoylNi00,2019,26,5-171,BAL,NFL,16,15,1,0,0,4
615,Justin Britt\BritJu00,2019,28,2-64,SEA,NFL,8,8,1,0,0,4
616,Jamon Brown\BrowJa04,2019,26,3-72,ATL,NFL,10,9,1,0,0,4
617,Preston Brown\BrowPr00,2019,27,3-73,2TM,NFL,10,8,1,0,0,4
618,Taven Bryan\BryaTa00,2019,23,1-29,JAX,NFL,16,8,1,0,0,4
619,Randy Bullock\BullRa00,2019,30,5-161,CIN,NFL,16,0,1,0,0,4
620,Rex Burkhead\BurkRe00,2019,29,6-190,NWE,NFL,13,1,1,0,0,4
621,Brian Burns\BurnBr00,2019,21,1-16,CAR,NFL,16,5,1,0,0,4
622,Juston Burris\BurrJu00,2019,26,4-118,CLE,NFL,14,9,1,0,0,4
623,Malcolm Butler\ButlMa01,2019,29,,TEN,NFL,9,9,1,0,0,4
624,Vernon Butler\ButlVe00,2019,25,1-30,CAR,NFL,14,9,1,0,0,4
625,Chris Clark\ClarCh21,2019,34,,HOU,NFL,8,7,1,0,0,4
626,Chuck Clark\ClarCh00,2019,24,6-186,BAL,NFL,16,12,1,0,0,4
627,Ross Cockrell\CockRo00,2019,28,4-109,CAR,NFL,14,11,1,0,0,4
628,Justin Coleman\ColeJu01,2019,26,,DET,NFL,16,11,1,0,0,4
629,Gareon Conley\ConlGa00,2019,24,1-24,2TM,NFL,14,12,1,0,0,4
630,Kamalei Correa\CorrKa00,2019,25,2-42,TEN,NFL,16,5,1,0,0,4
631,Christian Covington\CoviCh00,2019,26,6-216,DAL,NFL,16,6,1,0,0,4
632,Rashaad Coward\CowaRa00,2019,25,,CHI,NFL,13,10,1,0,0,4
633,Dennis Daley\DaleDe00,2019,23,6-212,CAR,NFL,14,9,1,0,0,4
634,Julie'n Davenport\DaveJu00,2019,24,4-130,MIA,NFL,8,8,1,0,0,4
635,Pierre Desir\DesiPi00,2019,29,4-127,IND,NFL,12,11,1,0,0,4
636,Quandre Diggs\DiggQu00,2019,26,6-200,2TM,NFL,10,10,1,0,0,4
637,Jack Doyle\DoylJa00,2019,29,,IND,NFL,16,16,1,1,0,4
638,Quinton Dunbar\DunbQu00,2019,27,,WAS,NFL,11,11,1,0,0,4
639,Samson Ebukam\EbukSa00,2019,24,4-125,LAR,NFL,16,5,1,0,0,4
640,Evan Engram\EngrEv00,2019,25,1-23,NYG,NFL,8,6,1,0,0,4
641,Alex Erickson\EricAl01,2019,27,,CIN,NFL,16,6,1,0,0,4
642,Bobby Evans\EvanBo00,2019,22,3-97,LAR,NFL,9,7,1,0,0,4
643,Noah Fant\FantNo00,2019,22,1-20,DEN,NFL,16,11,1,0,0,4
644,Russell Gage\GageRu00,2019,23,6-194,ATL,NFL,16,4,1,0,0,4
645,Clayton Geathers\GeatCl00,2019,27,4-109,IND,NFL,15,10,1,0,0,4
646,Mike Gesicki\GesiMi00,2019,24,2-42,MIA,NFL,16,5,1,0,0,4
647,William Gholston\GholWi00,2019,28,4-126,TAM,NFL,16,8,1,0,0,4
648,Zane Gonzalez\GonzZa00,2019,24,7-224,ARI,NFL,16,0,1,0,0,4
649,Frank Gore\GoreFr00,2019,36,3-65,BUF,NFL,16,8,1,0,0,4
650,Jimmy Graham\GrahJi00,2019,33,3-95,GNB,NFL,16,10,1,0,0,4
651,J.T. Gray\GrayJ.00,2019,23,,NOR,NFL,16,0,1,0,0,4
652,Rasheem Green\GreeRa01,2019,22,3-79,SEA,NFL,16,8,1,0,0,4
653,Taysom Hill\HillTa00,2019,29,,NOR,NFL,16,5,1,0,0,4
654,Troy Hill\HillTr01,2019,28,,LAR,NFL,14,9,1,0,0,4
655,Mike Hilton\HiltMi01,2019,25,,PIT,NFL,16,8,1,0,0,4
656,Jordan Howard\HowaJo00,2019,25,5-150,PHI,NFL,10,4,1,0,0,4
657,O.J. Howard\HowaO.00,2019,25,1-19,TAM,NFL,14,14,1,0,0,4
658,Joey Hunt\HuntJo00,2019,25,6-215,SEA,NFL,14,8,1,0,0,4
659,Adoree' Jackson\JackAd00,2019,24,1-18,TEN,NFL,11,10,1,0,0,4
660,Donte Jackson\JackDo02,2019,24,2-55,CAR,NFL,13,10,1,0,0,4
661,William Jackson\JackWi02,2019,27,1-24,CIN,NFL,14,13,1,0,0,4
662,Leon Jacobs\JacoLe00,2019,24,7-230,JAX,NFL,14,7,1,0,0,4
663,Alshon Jeffery\JeffAl00,2019,29,2-45,PHI,NFL,10,10,1,0,0,4
664,Timmy Jernigan\JernTi00,2019,27,2-48,PHI,NFL,10,9,1,0,0,4
665,Jonathan Jones\JoneJo03,2019,26,,NWE,NFL,15,9,1,0,0,4
666,Michael Jordan\JordMi01,2019,21,4-136,CIN,NFL,13,9,1,0,0,4
667,Johnathan Joseph\JoseJo20,2019,35,1-24,HOU,NFL,14,11,1,0,0,4
668,Case Keenum\KeenCa00,2019,31,,WAS,NFL,10,8,1,0,0,4
669,Allen Lazard\LazaAl00,2019,24,,GNB,NFL,16,3,1,0,0,4
670,Alex Lewis\LewiAl01,2019,27,4-130,NYJ,NFL,15,12,1,0,0,4
671,Jourdan Lewis\LewiJo01,2019,24,3-92,DAL,NFL,16,5,1,0,0,4
672,Ty Long\LongTy00,2019,26,,LAC,NFL,16,0,1,0,0,4
673,Cornelius Lucas\LucaCo01,2019,28,,CHI,NFL,16,8,1,0,0,4
674,Bobby Massie\MassBo00,2019,30,4-112,CHI,NFL,10,10,1,0,0,4
675,Alexander Mattison\MattAl01,2019,21,3-102,MIN,NFL,13,0,1,0,0,4
676,Raekwon McMillan\McMiRa02,2019,24,2-54,MIA,NFL,13,12,1,0,0,4
677,Pernell McPhee\McPhPe00,2019,31,5-165,BAL,NFL,7,7,1,0,0,4
678,Jalen Mills\MillJa02,2019,25,7-233,PHI,NFL,9,9,1,0,0,4
679,Kenny Moore\MoorKe03,2019,24,,IND,NFL,11,11,1,0,0,4
680,Nicholas Morrow\MorrNi00,2019,24,,OAK,NFL,16,8,1,0,0,4
681,Emmanuel Moseley\MoseEm00,2019,23,,SFO,NFL,16,9,1,0,0,4
682,Carl Nassib\NassCa00,2019,26,3-65,TAM,NFL,14,8,1,0,0,4
683,Alex Okafor\OkafAl00,2019,28,4-103,KAN,NFL,10,9,1,0,0,4
684,Bobby Okereke\OkerBo00,2019,23,3-89,IND,NFL,16,8,1,0,0,4
685,Greg Olsen\OlseGr00,2019,34,1-31,CAR,NFL,14,14,1,0,0,4
686,Da'Ron Payne\PaynDa00,2019,22,1-13,WAS,NFL,15,9,1,0,0,4
687,Jabrill Peppers\PeppJa00,2019,24,1-25,NYG,NFL,11,11,1,0,0,4
688,Kyle Phillips\PhilKy00,2019,24,,NYJ,NFL,15,4,1,0,0,4
689,Jason Pierre-Paul\PierJa99,2019,30,1-15,TAM,NFL,10,8,1,0,0,4
690,Dontari Poe\PoexDo00,2019,29,1-11,CAR,NFL,11,10,1,0,0,4
691,Tony Pollard\PollTo00,2019,22,4-128,DAL,NFL,15,0,1,0,0,4
692,Brian Poole\PoolBr01,2019,27,,NYJ,NFL,14,10,1,0,0,4
693,Matt Prater\PratMa20,2019,35,,DET,NFL,16,0,1,0,0,4
694,Billy Price\PricBi01,2019,25,1-21,CIN,NFL,16,8,1,0,0,4
695,Reggie Ragland\RaglRe00,2019,26,2-41,KAN,NFL,14,7,1,0,0,4
696,Damarious Randall\RandDa00,2019,27,1-30,CLE,NFL,11,11,1,0,0,4
697,Jarran Reed\ReedJa02,2019,27,2-49,SEA,NFL,10,10,1,0,0,4
698,Troy Reeder\ReedTr01,2019,25,,LAR,NFL,16,8,1,0,0,4
699,Hunter Renfrow\RenfHu00,2019,24,5-149,OAK,NFL,13,4,1,0,0,4
700,Darryl Roberts\RobeDa00,2019,29,7-247,NYJ,NFL,13,10,1,0,0,4
701,Elandon Roberts\RobeEl00,2019,25,6-214,NWE,NFL,16,3,1,0,0,4
702,Seth Roberts\RobeSe00,2019,28,,BAL,NFL,16,0,1,0,0,4
703,Bradley Roby\RobyBr00,2019,27,1-31,HOU,NFL,10,10,1,0,0,4
704,Eric Rowe\RoweEr00,2019,27,2-47,MIA,NFL,16,15,1,0,0,4
705,Kyle Rudolph\RudoKy00,2019,30,2-43,MIN,NFL,16,16,1,0,0,4
706,Wes Schweitzer\SchwWe00,2019,26,6-195,ATL,NFL,15,7,1,0,0,4
707,Kendall Sheffield\ShefKe00,2019,23,4-111,ATL,NFL,16,11,1,0,0,4
708,Brandon Shell\ShelBr00,2019,27,5-158,NYJ,NFL,15,11,1,0,0,4
709,Jeffery Simmons\SimmJe01,2019,22,1-19,TEN,NFL,9,7,1,0,0,4
710,Steven Sims\SimsSt00,2019,22,,WAS,NFL,16,2,1,0,0,4
711,Joey Slye\SlyeJo00,2019,23,,CAR,NFL,16,0,1,0,0,4
712,Jonnu Smith\SmitJo01,2019,24,3-100,TEN,NFL,16,14,1,0,0,4
713,JuJu Smith-Schuster\SmitJu00,2019,23,2-62,PIT,NFL,12,12,1,0,0,4
714,Auden Tate\TateAu00,2019,22,7-253,CIN,NFL,12,10,1,0,0,4
715,Jahlani Tavai\TavaJa00,2019,23,2-43,DET,NFL,15,6,1,0,0,4
716,Wyatt Teller\TellWy00,2019,25,5-166,CLE,NFL,15,9,1,0,0,4
717,Adam Thielen\ThieAd00,2019,29,,MIN,NFL,10,10,1,0,0,4
718,Chris Thompson\ThomCh03,2019,29,5-154,WAS,NFL,11,0,1,0,0,4
719,Desmond Trufant\TrufDe00,2019,29,1-22,ATL,NFL,9,9,1,0,0,4
720,Josh Tupou\TupoJo00,2019,25,,CIN,NFL,16,7,1,0,0,4
721,Marquez Valdes-Scantling\ValdMa00,2019,25,5-174,GNB,NFL,16,10,1,0,0,4
722,Greg Van Roten\VanRGr00,2019,29,,CAR,NFL,11,11,1,0,0,4
723,Joe Walker\WalkJo01,2019,27,7-251,ARI,NFL,16,11,1,0,0,4
724,Tracy Walker\WalkTr01,2019,24,3-82,DET,NFL,13,12,1,0,0,4
725,DeAndre Washington\WashDe00,2019,26,5-143,OAK,NFL,16,3,1,0,0,4
726,J.J. Watt\WattJ.00,2019,30,1-11,HOU,NFL,8,8,1,0,0,4
727,Tress Way\WayxTr00,2019,29,,WAS,NFL,16,0,1,1,0,4
728,B.W. Webb\WebbBW00,2019,29,4-114,CIN,NFL,15,12,1,0,0,4
729,J'Marcus Webb\WebbJM20,2019,31,7-218,MIA,NFL,14,8,1,0,0,4
730,Kyzir White\WhitKy00,2019,23,4-119,LAC,NFL,16,7,1,0,0,4
731,Greedy Williams\WillGr00,2019,22,2-46,CLE,NFL,12,12,1,0,0,4
732,K'Waun Williams\WillKW00,2019,28,,SFO,NFL,15,8,1,0,0,4
733,Tramon Williams\WillTr99,2019,36,,GNB,NFL,16,7,1,0,0,4
734,Eric Wilson\WilsEr00,2019,25,,MIN,NFL,16,6,1,0,0,4
735,Tavon Wilson\WilsTa00,2019,29,2-48,DET,NFL,16,13,1,0,0,4
736,Jason Witten\WittJa00,2019,37,3-69,DAL,NFL,16,16,1,0,0,4
737,Isaiah Wynn\WynnIs00,2019,23,1-23,NWE,NFL,8,8,1,0,0,4
738,Isaac Yiadom\YiadIs00,2019,23,3-99,DEN,NFL,16,8,1,0,0,4
739,Nelson Agholor\AghoNe00,2019,26,1-20,PHI,NFL,11,10,1,0,0,3
740,Jamal Agnew\AgneJa00,2019,24,5-165,DET,NFL,13,0,1,0,0,3
741,Azeez Al-Shaair\AlShAz00,2019,22,,SFO,NFL,15,4,1,0,0,3
742,Geronimo Allison\AlliGe01,2019,25,,GNB,NFL,16,6,1,0,0,3
743,Ryan Anderson\AndeRy00,2019,25,2-49,WAS,NFL,16,4,1,0,0,3
744,John Atkins\AtkiJo01,2019,27,,DET,NFL,12,6,1,0,0,3
745,Allen Bailey\BailAl00,2019,30,3-86,ATL,NFL,15,5,1,0,0,3
746,Tarell Basham\BashTa00,2019,25,3-80,NYJ,NFL,16,2,1,0,0,3
747,Tony Bergstrom\BergTo00,2019,33,3-95,WAS,NFL,16,6,1,0,0,3
748,Tyus Bowser\BowsTy00,2019,24,2-47,BAL,NFL,16,0,1,0,0,3
749,Miles Boykin\BoykMi00,2019,23,3-93,BAL,NFL,16,11,1,0,0,3
750,Tramaine Brock\BrocTr00,2019,31,,2TM,NFL,14,11,1,0,0,3
751,Zach Brown\BrowZa00,2019,30,2-52,PHI,NFL,6,6,1,0,0,3
752,Deone Bucannon\BucaDe00,2019,27,1-27,2TM,NFL,14,1,1,0,0,3
753,Morgan Burnett\BurnMo99,2019,30,3-71,CLE,NFL,8,8,1,0,0,3
754,Damiere Byrd\ByrdDa00,2019,26,,ARI,NFL,11,3,1,0,0,3
755,Shaq Calhoun\CalhSh01,2019,23,,MIA,NFL,10,7,1,0,0,3
756,T.J. Carrie\CarrTr00,2019,29,7-219,CLE,NFL,16,6,1,0,0,3
757,Jermaine Carter\CartJe00,2019,24,5-161,CAR,NFL,16,5,1,0,0,3
758,Blake Cashman\CashBl00,2019,23,5-157,NYJ,NFL,7,5,1,0,0,3
759,Keelan Cole\ColeKe00,2019,26,,JAX,NFL,16,1,1,0,0,3
760,Logan Cooke\CookLo00,2019,24,7-247,JAX,NFL,16,0,1,0,0,3
761,Brandon Copeland\CopeBr00,2019,28,,NYJ,NFL,12,3,1,0,0,3
762,Austin Corbett\CorbAu00,2019,24,2-33,2TM,NFL,11,7,1,0,0,3
763,Keke Coutee\CoutKe00,2019,22,4-103,HOU,NFL,9,4,1,0,0,3
764,Tyrell Crosby\CrosTy00,2019,24,5-153,DET,NFL,16,5,1,0,0,3
765,Vinny Curry\CurrVi00,2019,31,2-59,PHI,NFL,16,2,1,0,0,3
766,Jamel Dean\DeanJa00,2019,23,3-94,TAM,NFL,13,5,1,0,0,3
767,Andre Dillard\DillAn00,2019,24,1-22,PHI,NFL,16,4,1,0,0,3
768,Phillip Dorsett\DorsPh00,2019,26,1-29,NWE,NFL,14,4,1,0,0,3
769,Jamil Douglas\DougJa00,2019,27,4-114,TEN,NFL,15,5,1,0,0,3
770,Rasul Douglas\DougRa00,2019,24,3-99,PHI,NFL,16,6,1,0,0,3
771,Dakota Dozier\DoziDa00,2019,28,4-137,MIN,NFL,16,4,1,0,0,3
772,Jeff Driskel\DrisJe00,2019,26,6-207,DET,NFL,3,3,1,0,0,3
773,Brandon Dunn\DunnBr00,2019,27,,HOU,NFL,16,6,1,0,0,3
774,Nick Easton\EastNi00,2019,27,,NOR,NFL,10,6,1,0,0,3
775,Eric Ebron\EbroEr00,2019,26,1-10,IND,NFL,11,2,1,0,0,3
776,Chase Edmonds\EdmoCh00,2019,23,4-134,ARI,NFL,13,2,1,0,0,3
777,Chuma Edoga\EdogCh00,2019,22,3-92,NYJ,NFL,8,8,1,0,0,3
778,Lac Edwards\EdwaLa01,2019,27,7-235,NYJ,NFL,16,0,1,0,0,3
779,Mike Edwards\EdwaMi01,2019,23,3-99,TAM,NFL,15,7,1,0,0,3
780,T.J. Edwards\EdwaTJ02,2019,23,,PHI,NFL,16,4,1,0,0,3
781,Samuel Eguavoen\EguaSa00,2019,26,,MIA,NFL,16,6,1,0,0,3
782,Tyler Eifert\EifeTy00,2019,29,1-21,CIN,NFL,16,4,1,0,0,3
783,Jake Elliott\ElliJa03,2019,24,5-153,PHI,NFL,16,0,1,0,0,3
784,Gerald Everett\EverGe00,2019,25,2-44,LAR,NFL,13,2,1,0,0,3
785,Ka'imi Fairbairn\FairKa01,2019,25,,HOU,NFL,16,0,1,0,0,3
786,Darren Fells\FellDa01,2019,33,,HOU,NFL,16,14,1,0,0,3
787,Cameron Fleming\FlemCa00,2019,27,4-140,DAL,NFL,14,3,1,0,0,3
788,Taylor Gabriel\GabrTa00,2019,28,,CHI,NFL,9,7,1,0,0,3
789,Chauncey Gardner-Johnson\GardCh00,2019,22,4-105,NOR,NFL,16,7,1,0,0,3
790,Matt Gay\GayxMa00,2019,25,5-145,TAM,NFL,16,0,1,0,0,3
791,Reggie Gilbert\GilbRe01,2019,26,,TEN,NFL,11,5,1,0,0,3
792,Denzelle Good\GoodDe01,2019,28,7-255,OAK,NFL,16,5,1,0,0,3
793,Josh Gordon\GordJo02,2019,28,2-1,2TM,NFL,11,7,1,0,0,3
794,Kamu Grugier-Hill\GrugKa00,2019,25,6-208,PHI,NFL,10,6,1,0,0,3
795,Nate Hairston\HairNa00,2019,25,5-158,NYJ,NFL,11,6,1,0,0,3
796,Kelvin Harmon\HarmKe00,2019,23,6-206,WAS,NFL,16,8,1,0,0,3
797,Davontae Harris\HarrDa05,2019,24,5-151,DEN,NFL,16,6,1,0,0,3
798,Jonotthan Harrison\HarrJo03,2019,28,,NYJ,NFL,16,10,1,0,0,3
799,Dwayne Haskins\HaskDw00,2019,22,1-15,WAS,NFL,9,7,1,0,0,3
800,Stephen Hauschka\HausSt00,2019,34,,BUF,NFL,16,0,1,0,0,3
801,D.J. Hayden\HaydDJ00,2019,29,1-12,JAX,NFL,15,8,1,0,0,3
802,Johnny Hekker\HekkJo00,2019,29,,LAR,NFL,16,0,1,0,0,3
803,Akiem Hicks\HickAk00,2019,30,3-89,CHI,NFL,5,5,1,0,0,3
804,B.J. Hill\HillB.00,2019,24,3-69,NYG,NFL,16,5,1,0,0,3
805,Brian Hill\HillBr02,2019,24,5-156,ATL,NFL,12,2,1,0,0,3
806,Justice Hill\HillJu00,2019,22,4-113,BAL,NFL,16,0,1,0,0,3
807,T.J. Hockenson\HockTJ00,2019,22,1-8,DET,NFL,12,7,1,0,0,3
808,Jacob Hollister\HollJa03,2019,26,,SEA,NFL,11,3,1,0,0,3
809,Dustin Hopkins\HopkDu00,2019,29,6-177,WAS,NFL,16,0,1,0,0,3
810,Adam Humphries\HumpAd00,2019,26,,TEN,NFL,12,3,1,0,0,3
811,Kareem Hunt\HuntKa00,2019,24,3-86,CLE,NFL,8,3,1,0,0,3
812,Margus Hunt\HuntMa00,2019,32,2-53,IND,NFL,16,5,1,0,0,3
813,Allen Hurns\HurnAl01,2019,28,,MIA,NFL,14,7,1,0,0,3
814,Maurice Hurst\HursMa00,2019,24,5-140,OAK,NFL,16,4,1,0,0,3
815,Blake Jarwin\JarwBl00,2019,25,,DAL,NFL,16,7,1,0,0,3
816,John Jenkins\JenkJo00,2019,30,3-82,MIA,NFL,16,5,1,0,0,3
817,Josey Jewell\JeweJo00,2019,25,4-106,DEN,NFL,15,3,1,0,0,3
818,Jaleel Johnson\JohnJa09,2019,25,4-109,MIN,NFL,16,3,1,0,0,3
819,Kerryon Johnson\JohnKe06,2019,22,2-43,DET,NFL,8,7,1,0,0,3
820,Lonnie Johnson\JohnLo01,2019,22,2-54,HOU,NFL,14,7,1,0,0,3
821,Marcus Johnson\JohnMa07,2019,25,,IND,NFL,8,6,1,0,0,3
822,Olabisi Johnson\JohnOl00,2019,22,7-247,MIN,NFL,16,6,1,0,0,3
823,Roderick Johnson\JohnRo06,2019,24,5-160,HOU,NFL,16,3,1,0,0,3
824,Taron Johnson\JohnTa01,2019,23,4-121,BUF,NFL,12,7,1,0,0,3
825,Cameron Johnston\JohnCa02,2019,27,,PHI,NFL,16,0,1,0,0,3
826,Jamarco Jones\JoneJa08,2019,23,5-168,SEA,NFL,15,3,1,0,0,3
827,Karl Joseph\JoseKa00,2019,26,1-14,OAK,NFL,9,9,1,0,0,3
828,Lamarcus Joyner\JoynLa00,2019,29,2-41,OAK,NFL,14,10,1,0,0,3
829,Kyle Juszczyk\JuszKy00,2019,28,4-130,SFO,NFL,12,12,1,1,0,3
830,Dennis Kelly\KellDe00,2019,29,5-153,TEN,NFL,15,4,1,0,0,3
831,Brett Kern\KernBr20,2019,33,,TEN,NFL,16,0,1,1,1,3
832,Dawson Knox\KnoxDa00,2019,23,3-96,BUF,NFL,15,11,1,0,0,3
833,Younghoe Koo\KooxYo00,2019,25,,ATL,NFL,8,0,1,0,0,3
834,Eric Kush\KushEr00,2019,30,6-170,CLE,NFL,16,7,1,0,0,3
835,Harvey Langi\LangHa00,2019,27,,NYJ,NFL,16,3,1,0,0,3
836,Shaq Lawson\LawsSh00,2019,25,1-19,BUF,NFL,15,0,1,0,0,3
837,Andy Lee\LeexAn20,2019,37,6-188,ARI,NFL,15,0,1,0,0,3
838,Dion Lewis\LewiDi00,2019,29,5-149,TEN,NFL,16,1,1,0,0,3
839,Drew Lock\LockDr00,2019,23,2-42,DEN,NFL,5,5,1,0,0,3
840,Rick Lovato\LovaRi00,2019,27,,PHI,NFL,16,0,1,1,0,3
841,Avonte Maddox\MaddAv00,2019,23,4-125,PHI,NFL,12,6,1,0,0,3
842,Eli Manning\MannEl00,2019,38,1-1,NYG,NFL,4,4,1,0,0,3
843,Arthur Maulet\MaulAr00,2019,26,,NYJ,NFL,12,6,1,0,0,3
844,Josh Mauro\MaurJo00,2019,28,,OAK,NFL,13,7,1,0,0,3
845,Bobby McCain\McCaBo01,2019,26,5-145,MIA,NFL,9,8,1,0,0,3
846,J.D. McKissic\McKiJ.00,2019,26,,DET,NFL,16,3,1,0,0,3
847,Patrick Mekari\MekaPa00,2019,22,,BAL,NFL,11,5,1,0,0,3
848,Rashaan Melvin\MelvRa00,2019,30,,DET,NFL,13,12,1,0,0,3
849,Jakobi Meyers\MeyeJa01,2019,23,,NWE,NFL,15,1,1,0,0,3
850,David Moore\MoorDa03,2019,24,7-226,SEA,NFL,14,1,1,0,0,3
851,Fabian Moreau\MoreFa00,2019,25,3-81,WAS,NFL,12,7,1,0,0,3
852,Avery Moss\MossAv00,2019,25,5-167,MIA,NFL,11,8,1,0,0,3
853,Al-Quadin Muhammad\MuhaAl00,2019,24,6-196,IND,NFL,16,4,1,0,0,3
854,Trayvon Mullen\MullTr00,2019,22,2-40,OAK,NFL,16,10,1,0,0,3
855,Jason Myers\MyerJa00,2019,28,,SEA,NFL,16,0,1,0,0,3
856,Nik Needham\NeedNi00,2019,23,,MIA,NFL,12,11,1,0,0,3
857,Josh Norman\NormJo01,2019,32,5-143,WAS,NFL,12,8,1,0,0,3
858,Joseph Noteboom\NoteJo00,2019,24,3-89,LAR,NFL,6,6,1,0,0,3
859,Uchenna Nwosu\NwosUc00,2019,23,2-48,LAC,NFL,16,3,1,0,0,3
860,Ifeadi Odenigbo\OdenIf00,2019,25,7-220,MIN,NFL,16,0,1,0,0,3
861,Emmanuel Ogbah\OgbaEm00,2019,26,2-32,KAN,NFL,10,4,1,0,0,3
862,Russell Okung\OkunRu20,2019,32,1-6,LAC,NFL,6,6,1,0,0,3
863,Foyesade Oluokun\OluoFo00,2019,24,6-200,ATL,NFL,16,3,1,0,0,3
864,Michael Palardy\PalaMi00,2019,27,,CAR,NFL,16,0,1,0,0,3
865,Will Parks\ParkWi01,2019,25,6-219,DEN,NFL,14,7,1,0,0,3
866,Donald Payne\PaynDo00,2019,25,,JAX,NFL,9,5,1,0,0,3
867,Rashaad Penny\PennRa00,2019,23,1-27,SEA,NFL,10,0,1,0,0,3
868,Patrick Peterson\PetePa00,2019,29,1-5,ARI,NFL,10,10,1,0,0,3
869,Kevin Pierre-Louis\PierKe00,2019,28,4-132,CHI,NFL,14,3,1,0,0,3
870,Martinas Rankin\RankMa00,2019,25,3-80,KAN,NFL,6,5,1,0,0,3
871,Haason Reddick\ReddHa00,2019,25,1-13,ARI,NFL,16,5,1,0,0,3
872,Jalen Reeves-Maybin\ReevJa00,2019,24,4-124,DET,NFL,16,3,1,0,0,3
873,Josh Reynolds\ReynJo00,2019,24,4-117,LAR,NFL,16,2,1,0,0,3
874,Jalen Richard\RichJa01,2019,26,,OAK,NFL,16,0,1,0,0,3
875,Hassan Ridgeway\RidgHa00,2019,25,4-116,PHI,NFL,7,5,1,0,0,3
876,John Ross\RossJo00,2019,25,1-9,CIN,NFL,8,8,1,0,0,3
877,Mason Rudolph\RudoMa00,2019,24,3-76,PIT,NFL,10,8,1,0,0,3
878,Jaylen Samuels\SamuJa00,2019,23,5-165,PIT,NFL,14,4,1,0,0,3
879,Khalen Saunders\SaunKh00,2019,23,3-84,KAN,NFL,12,4,1,0,0,3
880,Boston Scott\ScotBo02,2019,24,6-201,PHI,NFL,11,2,1,0,0,3
881,Austin Seibert\SeibAu00,2019,23,5-170,CLE,NFL,16,0,1,0,0,3
882,Tajae Sharpe\SharTa00,2019,25,5-140,TEN,NFL,15,6,1,0,0,3
883,Irv Smith Jr.\SmitIr01,2019,21,2-50,MIN,NFL,16,7,1,0,0,3
884,Benny Snell\SnelBe00,2019,21,4-122,PIT,NFL,13,2,1,0,0,3
885,Damion Square\SquaDa00,2019,30,,LAC,NFL,16,4,1,0,0,3
886,Xavier Su'a-Filo\Sua-Xa00,2019,28,2-33,DAL,NFL,11,4,1,0,0,3
887,Demaryius Thomas\ThomDe03,2019,32,1-22,NYJ,NFL,11,10,1,0,0,3
888,Solomon Thomas\ThomSo00,2019,24,1-3,SFO,NFL,16,3,1,0,0,3
889,Darian Thompson\ThomDa05,2019,26,3-71,DAL,NFL,15,4,1,0,0,3
890,Jalen Thompson\ThomJa04,2019,21,5-1,ARI,NFL,15,9,1,0,0,3
891,Tedric Thompson\ThomTe00,2019,24,4-111,SEA,NFL,6,6,1,0,0,3
892,Drue Tranquill\TranDr00,2019,24,4-130,LAC,NFL,15,3,1,0,0,3
893,Stephon Tuitt\TuitSt00,2019,26,2-46,PIT,NFL,6,6,1,0,0,3
894,Earl Watford\WatfEa00,2019,29,4-116,TAM,NFL,15,4,1,0,0,3
895,Jermaine Whitehead\WhitJe02,2019,26,,CLE,NFL,8,8,1,0,0,3
896,Darious Williams\WillDa09,2019,26,,LAR,NFL,12,3,1,0,0,3
897,Darrel Williams\WillDa10,2019,24,,KAN,NFL,12,0,1,0,0,3
898,P.J. Williams\WillP.00,2019,26,3-78,NOR,NFL,14,8,1,0,0,3
899,Preston Williams\WillPr01,2019,22,,MIA,NFL,8,7,1,0,0,3
900,Quincy Williams\WillQu01,2019,23,3-98,JAX,NFL,11,8,1,0,0,3
901,Khari Willis\WillKh00,2019,23,4-109,IND,NFL,14,9,1,0,0,3
902,Albert Wilson\WilsAl02,2019,27,,MIA,NFL,13,4,1,0,0,3
903,Chase Winovich\WinoCh00,2019,24,3-77,NWE,NFL,16,0,1,0,0,3
904,Brian Winters\WintBr00,2019,28,3-72,NYJ,NFL,9,9,1,0,0,3
905,Ahkello Witherspoon\WithAh00,2019,24,3-66,SFO,NFL,10,8,1,0,0,3
906,Al Woods\WoodAl99,2019,32,4-123,SEA,NFL,14,5,1,0,0,3
907,Kenny Young\YounKe03,2019,25,4-122,2TM,NFL,14,3,1,0,0,3
908,Ameer Abdullah\AbduAm00,2019,26,2-54,MIN,NFL,16,0,1,0,0,2
909,Matthew Adams\AdamMa00,2019,24,7-221,IND,NFL,16,4,1,0,0,2
910,Montravius Adams\AdamMo00,2019,24,3-93,GNB,NFL,14,2,1,0,0,2
911,Jahleel Addae\AddaJa00,2019,29,,HOU,NFL,16,3,1,0,0,2
